Date,Item Code,Wholesale Price (RMB/kg)
2/23/2022,102900011008164,2
2/23/2022,102900011008522,7.02
2/23/2022,102900011009970,3.43
2/23/2022,102900011012994,3.02
2/23/2022,102900011016701,6.68
2/23/2022,102900011021842,7.5
2/23/2022,102900011022764,11.45
2/23/2022,102900011023464,2.22
2/23/2022,102900011030103,1.68
2/23/2022,102900011030110,1.3
2/23/2022,102900011030141,1.18
2/23/2022,102900011031100,7.24
2/23/2022,102900011031216,6.11
2/23/2022,102900011031582,1.8
2/23/2022,102900011032022,3.64
2/23/2022,102900011032213,4.48
2/23/2022,102900011032220,6.08
2/23/2022,102900011032244,3.24
2/23/2022,102900011032251,3.36
2/23/2022,102900011032350,5.45
2/23/2022,102900011032367,11.81
2/23/2022,102900051000463,7.17
2/23/2022,102900051004294,11.65
2/23/2022,102900051009336,12.35
2/23/2022,102900051010455,2.87
2/23/2022,106949711300167,1.99
2/23/2022,106957634300010,1.76
2/23/2022,106957634300058,1.77
2/23/2022,106971533455008,2.43
2/24/2022,102900005115779,8.38
2/24/2022,102900005115823,4.18
2/24/2022,102900005115861,1.2
2/24/2022,102900005115908,5
2/24/2022,102900005115960,1.5
2/24/2022,102900005115984,3.78
2/24/2022,102900005116219,10.14
2/24/2022,102900005116226,5.51
2/24/2022,102900005116233,9.05
2/24/2022,102900005116257,6.3
2/24/2022,102900005116530,11.2
2/24/2022,102900005116547,4.52
2/24/2022,102900005116714,5.74
2/24/2022,102900005116790,1.4
2/24/2022,102900005116837,4.98
2/24/2022,102900005116899,5
2/24/2022,102900005116905,10
2/24/2022,102900005116912,11.09
2/24/2022,102900005116943,14.98
2/24/2022,102900005118817,4.26
2/24/2022,102900005118824,14.29
2/24/2022,102900005118831,2.4
2/24/2022,102900005119098,15.9
2/24/2022,102900005119944,9.36
2/24/2022,102900005119968,11.06
2/24/2022,102900005122654,3.26
2/24/2022,102900005123880,5.03
2/24/2022,102900005125815,5.8
2/24/2022,102900011000328,10.81
2/24/2022,102900011001806,4.84
2/24/2022,102900011002414,10.15
2/24/2022,102900011006689,4.95
2/24/2022,102900011008164,2
2/24/2022,102900011008522,6.23
2/24/2022,102900011009246,7.34
2/24/2022,102900011009970,4.48
2/24/2022,102900011012994,3.1
2/24/2022,102900011016701,7.46
2/24/2022,102900011021842,7.5
2/24/2022,102900011022764,11.46
2/24/2022,102900011023464,2.55
2/24/2022,102900011030103,1.71
2/24/2022,102900011030110,1.28
2/24/2022,102900011030134,2.82
2/24/2022,102900011030141,1.25
2/24/2022,102900011030608,6.44
2/24/2022,102900011031100,7.24
2/24/2022,102900011031582,1.87
2/24/2022,102900011032022,3.64
2/24/2022,102900011032220,6.08
2/24/2022,102900011032244,3.32
2/24/2022,102900011032251,3.46
2/24/2022,102900011032350,5.45
2/24/2022,102900051000463,7.26
2/24/2022,102900051004294,12.13
2/24/2022,102900051010455,4.18
2/24/2022,106949711300167,2.14
2/24/2022,106957634300010,1.74
2/24/2022,106971533455008,2.37
2/25/2022,102900005115762,10
2/25/2022,102900005115779,8.38
2/25/2022,102900005115823,4.18
2/25/2022,102900005115854,5.17
2/25/2022,102900005115861,6.41
2/25/2022,102900005115960,1.5
2/25/2022,102900005115984,3.78
2/25/2022,102900005116219,10.14
2/25/2022,102900005116226,8
2/25/2022,102900005116233,9.01
2/25/2022,102900005116257,6.19
2/25/2022,102900005116509,7.5
2/25/2022,102900005116530,6.44
2/25/2022,102900005116547,4.44
2/25/2022,102900005116714,6
2/25/2022,102900005116790,1.4
2/25/2022,102900005116837,5.2
2/25/2022,102900005116899,5
2/25/2022,102900005116912,10.24
2/25/2022,102900005116943,15.62
2/25/2022,102900005118817,4.36
2/25/2022,102900005118824,13.49
2/25/2022,102900005118831,2.4
2/25/2022,102900005119098,15.91
2/25/2022,102900005119944,9.33
2/25/2022,102900005119968,11.06
2/25/2022,102900005122654,3.26
2/25/2022,102900005125815,6.06
2/25/2022,102900011000328,10.81
2/25/2022,102900011001806,4.81
2/25/2022,102900011002414,10.14
2/25/2022,102900011006689,5.27
2/25/2022,102900011008164,2
2/25/2022,102900011008522,6.23
2/25/2022,102900011009246,7.32
2/25/2022,102900011009970,4.47
2/25/2022,102900011012994,2.9
2/25/2022,102900011016701,7.63
2/25/2022,102900011021842,7.5
2/25/2022,102900011022764,11.45
2/25/2022,102900011023464,2.55
2/25/2022,102900011030103,1.69
2/25/2022,102900011030110,1.83
2/25/2022,102900011030134,2.21
2/25/2022,102900011030141,1.28
2/25/2022,102900011031100,7.62
2/25/2022,102900011031216,6.11
2/25/2022,102900011031582,1.87
2/25/2022,102900011032022,2.63
2/25/2022,102900011032176,1.83
2/25/2022,102900011032220,6.08
2/25/2022,102900011032244,3.26
2/25/2022,102900011032367,11.82
2/25/2022,102900051000463,7.46
2/25/2022,102900051004294,12.66
2/25/2022,102900051010455,4.17
2/25/2022,106949711300167,1.92
2/25/2022,106957634300010,1.72
2/25/2022,106957634300058,1.72
2/25/2022,106971533455008,2.37
2/26/2022,102900005115779,8.45
2/26/2022,102900005115823,4.31
2/26/2022,102900005115854,4.43
2/26/2022,102900005115861,1.2
2/26/2022,102900005115960,1.5
2/26/2022,102900005115984,3.78
2/26/2022,102900005116219,10.94
2/26/2022,102900005116226,8
2/26/2022,102900005116233,10.13
2/26/2022,102900005116257,6.36
2/26/2022,102900005116509,6.67
2/26/2022,102900005116530,11.2
2/26/2022,102900005116547,4.31
2/26/2022,102900005116714,6.07
2/26/2022,102900005116790,1.4
2/26/2022,102900005116837,2.54
2/26/2022,102900005116899,4.85
2/26/2022,102900005116912,10.73
2/26/2022,102900005116943,13.85
2/26/2022,102900005118817,4.1
2/26/2022,102900005118824,13.61
2/26/2022,102900005118831,1.64
2/26/2022,102900005119098,7.17
2/26/2022,102900005119944,9.12
2/26/2022,102900005119968,11.06
2/26/2022,102900005122654,2.45
2/26/2022,102900005125815,7.55
2/26/2022,102900011000328,10.6
2/26/2022,102900011001806,4.4
2/26/2022,102900011006689,3.74
2/26/2022,102900011007495,35.1
2/26/2022,102900011008164,2
2/26/2022,102900011008515,7.46
2/26/2022,102900011008522,6.23
2/26/2022,102900011009970,4.72
2/26/2022,102900011012994,2.9
2/26/2022,102900011013274,4.12
2/26/2022,102900011016701,8.78
2/26/2022,102900011021842,7.5
2/26/2022,102900011022764,13.33
2/26/2022,102900011023464,2.08
2/26/2022,102900011030103,1.61
2/26/2022,102900011030110,1.87
2/26/2022,102900011030134,2.21
2/26/2022,102900011030141,1.31
2/26/2022,102900011031100,9.28
2/26/2022,102900011031216,6.11
2/26/2022,102900011031582,1.87
2/26/2022,102900011032022,3.64
2/26/2022,102900011032213,3.55
2/26/2022,102900011032220,5.98
2/26/2022,102900011032244,3.26
2/26/2022,102900011032251,3.46
2/26/2022,102900011032350,5.45
2/26/2022,102900011032367,10.13
2/26/2022,102900051000463,7.47
2/26/2022,102900051004294,12.89
2/26/2022,102900051009336,13.26
2/26/2022,102900051010455,4.34
2/26/2022,106949711300167,1.8
2/26/2022,106957634300010,1.64
2/26/2022,106957634300058,1.5
2/26/2022,106971533455008,2.11
2/27/2022,102900005115779,9.1
2/27/2022,102900005115823,3.12
2/27/2022,102900005115854,4.16
2/27/2022,102900005115861,1.2
2/27/2022,102900005115960,1.5
2/27/2022,102900005115984,4.47
2/27/2022,102900005116219,10.93
2/27/2022,102900005116226,8
2/27/2022,102900005116233,10.82
2/27/2022,102900005116257,6.6
2/27/2022,102900005116509,7.81
2/27/2022,102900005116530,11.2
2/27/2022,102900005116547,4.18
2/27/2022,102900005116714,6.6
2/27/2022,102900005116790,1.69
2/27/2022,102900005116837,3.86
2/27/2022,102900005116899,4.8
2/27/2022,102900005116943,13.61
2/27/2022,102900005118817,4.04
2/27/2022,102900005118824,14.16
2/27/2022,102900005118831,2.13
2/27/2022,102900005119098,13.91
2/27/2022,102900005119944,9.37
2/27/2022,102900005119968,11.06
2/27/2022,102900005122654,1.28
2/27/2022,102900005125815,5.95
2/27/2022,102900011000328,10.6
2/27/2022,102900011001219,10
2/27/2022,102900011001806,4.4
2/27/2022,102900011006689,3.74
2/27/2022,102900011008164,2
2/27/2022,102900011008522,6.23
2/27/2022,102900011009970,4.75
2/27/2022,102900011012994,2.88
2/27/2022,102900011016701,9.95
2/27/2022,102900011021842,7.5
2/27/2022,102900011022764,14.1
2/27/2022,102900011023464,2.04
2/27/2022,102900011030103,1.58
2/27/2022,102900011030110,1.32
2/27/2022,102900011030134,2.2
2/27/2022,102900011030141,1.51
2/27/2022,102900011030608,3.17
2/27/2022,102900011031100,7.49
2/27/2022,102900011031216,5.6
2/27/2022,102900011032022,3.64
2/27/2022,102900011032220,5.87
2/27/2022,102900011032244,3.39
2/27/2022,102900011032350,5.45
2/27/2022,102900011032367,8.59
2/27/2022,102900051000463,7.75
2/27/2022,102900051004294,13.57
2/27/2022,102900051010455,4.17
2/27/2022,106949711300167,1.77
2/27/2022,106957634300010,1.92
2/27/2022,106957634300058,1.51
2/28/2022,102900005115748,3
2/28/2022,102900005115779,8.8
2/28/2022,102900005115823,4.88
2/28/2022,102900005115854,4.17
2/28/2022,102900005115861,1.75
2/28/2022,102900005115878,4.58
2/28/2022,102900005115960,1.5
2/28/2022,102900005115984,4.88
2/28/2022,102900005116219,10.93
2/28/2022,102900005116226,7.98
2/28/2022,102900005116233,11.03
2/28/2022,102900005116257,6.71
2/28/2022,102900005116509,7.88
2/28/2022,102900005116530,11.92
2/28/2022,102900005116547,4.1
2/28/2022,102900005116714,6.6
2/28/2022,102900005116790,1.8
2/28/2022,102900005116837,4.02
2/28/2022,102900005116899,4.61
2/28/2022,102900005116912,11.06
2/28/2022,102900005116943,15.28
2/28/2022,102900005118817,4.13
2/28/2022,102900005118824,14.26
2/28/2022,102900005118831,2.4
2/28/2022,102900005119098,15.94
2/28/2022,102900005119944,9.36
2/28/2022,102900005119968,11.06
2/28/2022,102900005122654,1.75
2/28/2022,102900005123880,5
2/28/2022,102900005125808,11.99
2/28/2022,102900005125815,5.85
2/28/2022,102900011000328,10.6
2/28/2022,102900011001806,4.4
2/28/2022,102900011006689,3.76
2/28/2022,102900011007495,35.12
2/28/2022,102900011008164,2
2/28/2022,102900011008522,6.24
2/28/2022,102900011009246,7.36
2/28/2022,102900011009970,5.11
2/28/2022,102900011012994,2.78
2/28/2022,102900011016701,8.9
2/28/2022,102900011021842,7.5
2/28/2022,102900011022764,10.82
2/28/2022,102900011023464,2.09
2/28/2022,102900011029305,20.52
2/28/2022,102900011030103,1.68
2/28/2022,102900011030110,1.58
2/28/2022,102900011030134,2.35
2/28/2022,102900011030141,1.36
2/28/2022,102900011030608,6.2
2/28/2022,102900011031100,7.67
2/28/2022,102900011031582,2.09
2/28/2022,102900011032022,2.45
2/28/2022,102900011032213,3.55
2/28/2022,102900011032220,6.29
2/28/2022,102900011032244,3.39
2/28/2022,102900011032367,8.57
2/28/2022,102900051000463,8.2
2/28/2022,102900051004294,14.06
2/28/2022,102900051009336,12.25
2/28/2022,102900051010455,4.17
2/28/2022,106949711300167,1.74
2/28/2022,106971533455008,2.08
3/1/2022,102900005115199,4.58
3/1/2022,102900005115748,3
3/1/2022,102900005115779,8.8
3/1/2022,102900005115823,4.88
3/1/2022,102900005115854,4.17
3/1/2022,102900005115861,2
3/1/2022,102900005115960,1.59
3/1/2022,102900005115984,5.06
3/1/2022,102900005116219,10.93
3/1/2022,102900005116226,8.01
3/1/2022,102900005116233,11.34
3/1/2022,102900005116257,6.71
3/1/2022,102900005116509,7.91
3/1/2022,102900005116530,11.2
3/1/2022,102900005116547,2.98
3/1/2022,102900005116714,6.6
3/1/2022,102900005116790,1.8
3/1/2022,102900005116837,3.6
3/1/2022,102900005116899,4.6
3/1/2022,102900005116905,10
3/1/2022,102900005116912,11.05
3/1/2022,102900005116943,14.82
3/1/2022,102900005118817,4.2
3/1/2022,102900005118824,14.23
3/1/2022,102900005118831,2.4
3/1/2022,102900005119098,17.19
3/1/2022,102900005119944,11.04
3/1/2022,102900005119968,11.06
3/1/2022,102900005122654,3.23
3/1/2022,102900005123880,5.01
3/1/2022,102900005125808,12
3/1/2022,102900005125815,5.85
3/1/2022,102900011000328,10.71
3/1/2022,102900011001219,10
3/1/2022,102900011006689,3.76
3/1/2022,102900011008164,2
3/1/2022,102900011008522,6.23
3/1/2022,102900011009970,5.28
3/1/2022,102900011012994,2.67
3/1/2022,102900011013274,4.05
3/1/2022,102900011015384,30.8
3/1/2022,102900011016701,8.46
3/1/2022,102900011021842,7.5
3/1/2022,102900011022764,15.82
3/1/2022,102900011023464,2.1
3/1/2022,102900011029305,20.52
3/1/2022,102900011030103,1.68
3/1/2022,102900011030110,2.49
3/1/2022,102900011030134,2.52
3/1/2022,102900011030141,1.42
3/1/2022,102900011031100,7.73
3/1/2022,102900011031582,2.09
3/1/2022,102900011032022,2.21
3/1/2022,102900011032213,4.47
3/1/2022,102900011032244,3.39
3/1/2022,102900011032251,3.46
3/1/2022,102900011032367,8.59
3/1/2022,102900051000463,7.34
3/1/2022,102900051004294,14.19
3/1/2022,102900051010455,4.17
3/1/2022,106949711300167,1.69
3/1/2022,106957634300058,1.95
3/1/2022,106971533455008,2.08
3/2/2022,102900005115199,4.58
3/2/2022,102900005115748,1.78
3/2/2022,102900005115779,8.8
3/2/2022,102900005115823,4.88
3/2/2022,102900005115854,4.17
3/2/2022,102900005115878,4.58
3/2/2022,102900005115908,5
3/2/2022,102900005115960,1.6
3/2/2022,102900005115984,5.62
3/2/2022,102900005116219,10.93
3/2/2022,102900005116226,8
3/2/2022,102900005116233,11.36
3/2/2022,102900005116257,6.73
3/2/2022,102900005116509,8.11
3/2/2022,102900005116530,11.2
3/2/2022,102900005116547,2.1
3/2/2022,102900005116714,6.6
3/2/2022,102900005116790,1.8
3/2/2022,102900005116837,3.37
3/2/2022,102900005116899,4.6
3/2/2022,102900005116905,10
3/2/2022,102900005116912,10.44
3/2/2022,102900005116943,14
3/2/2022,102900005118817,4.4
3/2/2022,102900005118824,14.1
3/2/2022,102900005118831,2.4
3/2/2022,102900005119098,15.99
3/2/2022,102900005119944,9.58
3/2/2022,102900005119968,11.05
3/2/2022,102900005122654,3.2
3/2/2022,102900005125808,11.99
3/2/2022,102900005125815,6.02
3/2/2022,102900011000328,10.81
3/2/2022,102900011006689,3.76
3/2/2022,102900011007464,7.13
3/2/2022,102900011008164,2
3/2/2022,102900011008522,6.23
3/2/2022,102900011009246,7.33
3/2/2022,102900011012994,2.68
3/2/2022,102900011013274,4.05
3/2/2022,102900011015384,30.79
3/2/2022,102900011016701,7.97
3/2/2022,102900011021842,7.5
3/2/2022,102900011022764,14.77
3/2/2022,102900011023464,2.06
3/2/2022,102900011030103,1.68
3/2/2022,102900011030110,2.17
3/2/2022,102900011030141,1.46
3/2/2022,102900011031100,8.11
3/2/2022,102900011031216,5.6
3/2/2022,102900011031582,2.09
3/2/2022,102900011032022,2.59
3/2/2022,102900011032213,4.47
3/2/2022,102900011032220,5.36
3/2/2022,102900011032244,3.39
3/2/2022,102900011032251,3.46
3/2/2022,102900011032350,5.46
3/2/2022,102900011032367,8.96
3/2/2022,102900051000463,7.34
3/2/2022,102900051004294,14.85
3/2/2022,102900051009336,12.18
3/2/2022,102900051010455,4.17
3/2/2022,106949711300167,1.69
3/2/2022,106957634300058,2.1
3/2/2022,106971533455008,2.08
3/3/2022,102900005115199,4.59
3/3/2022,102900005115748,2
3/3/2022,102900005115779,9.33
3/3/2022,102900005115823,4.84
3/3/2022,102900005115854,3.16
3/3/2022,102900005115878,4.58
3/3/2022,102900005115908,4
3/3/2022,102900005115960,1.6
3/3/2022,102900005115984,5.62
3/3/2022,102900005116219,11.78
3/3/2022,102900005116226,8
3/3/2022,102900005116233,11.73
3/3/2022,102900005116257,6.77
3/3/2022,102900005116530,11.2
3/3/2022,102900005116547,3.98
3/3/2022,102900005116714,6.6
3/3/2022,102900005116790,1.8
3/3/2022,102900005116837,3.12
3/3/2022,102900005116899,4.6
3/3/2022,102900005116912,10.34
3/3/2022,102900005116943,17.69
3/3/2022,102900005118817,4.06
3/3/2022,102900005118831,2.4
3/3/2022,102900005119098,14.5
3/3/2022,102900005119104,1.97
3/3/2022,102900005119944,8.94
3/3/2022,102900005122654,2.62
3/3/2022,102900005125808,12.01
3/3/2022,102900005125815,6.08
3/3/2022,102900011000328,11.64
3/3/2022,102900011006689,2.96
3/3/2022,102900011006948,8.63
3/3/2022,102900011008164,2
3/3/2022,102900011009246,7.33
3/3/2022,102900011009970,5
3/3/2022,102900011012994,2.67
3/3/2022,102900011013274,4.05
3/3/2022,102900011015384,30.8
3/3/2022,102900011016701,7.97
3/3/2022,102900011021842,7.5
3/3/2022,102900011022764,15.79
3/3/2022,102900011023464,2.04
3/3/2022,102900011029305,20.52
3/3/2022,102900011030103,1.68
3/3/2022,102900011030110,1.35
3/3/2022,102900011030134,2.2
3/3/2022,102900011030141,1.35
3/3/2022,102900011031100,9.28
3/3/2022,102900011032022,3.64
3/3/2022,102900011032206,2.96
3/3/2022,102900011032220,6.29
3/3/2022,102900011032251,3.29
3/3/2022,102900011032350,6.18
3/3/2022,102900011032367,10.18
3/3/2022,102900051000463,7.74
3/3/2022,102900051004294,14.85
3/3/2022,102900051009336,12.2
3/3/2022,102900051010455,5.14
3/3/2022,106949711300167,1.62
3/3/2022,106957634300010,1
3/3/2022,106971533455008,2.08
3/4/2022,102900005115199,4.66
3/4/2022,102900005115748,1.58
3/4/2022,102900005115762,10.14
3/4/2022,102900005115779,9.66
3/4/2022,102900005115823,4.84
3/4/2022,102900005115854,3.13
3/4/2022,102900005115960,1.6
3/4/2022,102900005115984,5.91
3/4/2022,102900005116219,11.91
3/4/2022,102900005116226,8.03
3/4/2022,102900005116233,11.77
3/4/2022,102900005116257,6.88
3/4/2022,102900005116509,7.77
3/4/2022,102900005116530,11.2
3/4/2022,102900005116547,4.29
3/4/2022,102900005116714,6.6
3/4/2022,102900005116790,1.8
3/4/2022,102900005116837,3.02
3/4/2022,102900005116899,4.6
3/4/2022,102900005116912,10.23
3/4/2022,102900005116943,17.74
3/4/2022,102900005118817,4.05
3/4/2022,102900005118824,12.56
3/4/2022,102900005118831,2.4
3/4/2022,102900005119098,14.48
3/4/2022,102900005119104,1.96
3/4/2022,102900005119944,7.84
3/4/2022,102900005122654,1.7
3/4/2022,102900005125815,5.84
3/4/2022,102900011000328,12
3/4/2022,102900011001806,4.02
3/4/2022,102900011006689,2.93
3/4/2022,102900011006948,8.64
3/4/2022,102900011008133,34.51
3/4/2022,102900011008164,1.6
3/4/2022,102900011008522,6.46
3/4/2022,102900011009970,4.99
3/4/2022,102900011012994,2.67
3/4/2022,102900011013274,3.86
3/4/2022,102900011016701,7.97
3/4/2022,102900011021842,7.5
3/4/2022,102900011022764,15.79
3/4/2022,102900011023464,2
3/4/2022,102900011027479,16.47
3/4/2022,102900011029305,20.51
3/4/2022,102900011030103,1.68
3/4/2022,102900011030110,1.22
3/4/2022,102900011030134,2.2
3/4/2022,102900011030141,1.46
3/4/2022,102900011031100,9.28
3/4/2022,102900011031582,1.82
3/4/2022,102900011032022,3.64
3/4/2022,102900011032176,1.43
3/4/2022,102900011032206,3.11
3/4/2022,102900011032213,4.47
3/4/2022,102900011032220,6.06
3/4/2022,102900011032237,3.35
3/4/2022,102900011032244,3.73
3/4/2022,102900011032251,3.99
3/4/2022,102900011032350,6.18
3/4/2022,102900011032367,10.17
3/4/2022,102900051000463,7.96
3/4/2022,102900051010455,5.14
3/4/2022,106949711300167,1.62
3/4/2022,106971533455008,2.08
3/5/2022,102900005115199,35.97
3/5/2022,102900005115748,2
3/5/2022,102900005115762,10.14
3/5/2022,102900005115779,9.21
3/5/2022,102900005115786,15.75
3/5/2022,102900005115823,4.84
3/5/2022,102900005115854,3.14
3/5/2022,102900005115878,4.39
3/5/2022,102900005115908,5
3/5/2022,102900005115960,1.6
3/5/2022,102900005115984,6.88
3/5/2022,102900005116219,11.87
3/5/2022,102900005116226,8.55
3/5/2022,102900005116233,11.9
3/5/2022,102900005116257,7.03
3/5/2022,102900005116509,7.8
3/5/2022,102900005116530,11.2
3/5/2022,102900005116547,4.87
3/5/2022,102900005116714,6.6
3/5/2022,102900005116790,1.8
3/5/2022,102900005116837,3.29
3/5/2022,102900005116899,4.6
3/5/2022,102900005116905,10
3/5/2022,102900005116912,10.2
3/5/2022,102900005116943,17.74
3/5/2022,102900005118817,4.08
3/5/2022,102900005118824,12.57
3/5/2022,102900005118831,2.4
3/5/2022,102900005119098,14.46
3/5/2022,102900005119104,1.96
3/5/2022,102900005119944,8.93
3/5/2022,102900005122654,2.19
3/5/2022,102900005125815,6.06
3/5/2022,102900011000328,12.31
3/5/2022,102900011001806,4.14
3/5/2022,102900011002414,10.15
3/5/2022,102900011006689,2.93
3/5/2022,102900011006948,8.63
3/5/2022,102900011008164,1.83
3/5/2022,102900011008522,6.46
3/5/2022,102900011009246,7.32
3/5/2022,102900011009970,4.86
3/5/2022,102900011012994,2.67
3/5/2022,102900011013274,3.89
3/5/2022,102900011016701,7.97
3/5/2022,102900011021842,7.5
3/5/2022,102900011022764,15.7
3/5/2022,102900011023464,2.03
3/5/2022,102900011027479,16.95
3/5/2022,102900011029305,18.75
3/5/2022,102900011030103,1.71
3/5/2022,102900011030110,1.35
3/5/2022,102900011030134,2.2
3/5/2022,102900011030141,1.46
3/5/2022,102900011030608,6.29
3/5/2022,102900011031100,8.88
3/5/2022,102900011031216,6.11
3/5/2022,102900011031582,1.89
3/5/2022,102900011032022,3.69
3/5/2022,102900011032206,2.7
3/5/2022,102900011032213,4.47
3/5/2022,102900011032220,5.75
3/5/2022,102900011032237,3.53
3/5/2022,102900011032244,3.73
3/5/2022,102900011032251,3.72
3/5/2022,102900011032343,9.14
3/5/2022,102900011032350,6.8
3/5/2022,102900011032367,10.47
3/5/2022,102900051000463,8.18
3/5/2022,102900051004294,16.56
3/5/2022,102900051010455,5.14
3/5/2022,106949711300167,1.44
3/5/2022,106957634300010,3.9
3/5/2022,106971533455008,2.07
3/6/2022,102900005115748,1.8
3/6/2022,102900005115762,10.15
3/6/2022,102900005115779,7.61
3/6/2022,102900005115786,15.75
3/6/2022,102900005115823,4.54
3/6/2022,102900005115854,3.16
3/6/2022,102900005115878,4.39
3/6/2022,102900005115960,1.67
3/6/2022,102900005115984,6.88
3/6/2022,102900005116219,12.84
3/6/2022,102900005116226,8.4
3/6/2022,102900005116233,11.7
3/6/2022,102900005116257,7.34
3/6/2022,102900005116509,8.32
3/6/2022,102900005116530,11.2
3/6/2022,102900005116547,4.49
3/6/2022,102900005116714,6.6
3/6/2022,102900005116790,1.8
3/6/2022,102900005116837,3.38
3/6/2022,102900005116899,4.6
3/6/2022,102900005116905,10
3/6/2022,102900005116912,10.15
3/6/2022,102900005116943,17.56
3/6/2022,102900005118817,3.76
3/6/2022,102900005118824,12.17
3/6/2022,102900005118831,2.4
3/6/2022,102900005119098,12.72
3/6/2022,102900005119104,1.92
3/6/2022,102900005119944,8.94
3/6/2022,102900005119968,13.17
3/6/2022,102900005122654,1.88
3/6/2022,102900005125808,12.01
3/6/2022,102900005125815,5.31
3/6/2022,102900011000328,13.25
3/6/2022,102900011001219,10
3/6/2022,102900011001806,4.14
3/6/2022,102900011002414,10.13
3/6/2022,102900011006689,2.95
3/6/2022,102900011007464,10.99
3/6/2022,102900011008164,2
3/6/2022,102900011008522,6.46
3/6/2022,102900011009246,7.32
3/6/2022,102900011009970,3.92
3/6/2022,102900011012994,2.68
3/6/2022,102900011013274,3.84
3/6/2022,102900011015384,30.39
3/6/2022,102900011016701,7.97
3/6/2022,102900011022764,15.65
3/6/2022,102900011027479,16.92
3/6/2022,102900011030103,1.71
3/6/2022,102900011030110,1.35
3/6/2022,102900011030134,2.2
3/6/2022,102900011030141,1.46
3/6/2022,102900011031100,8.88
3/6/2022,102900011032022,3.72
3/6/2022,102900011032206,2.82
3/6/2022,102900011032213,2.9
3/6/2022,102900011032220,7.62
3/6/2022,102900011032237,3.53
3/6/2022,102900011032244,4.33
3/6/2022,102900011032251,2.38
3/6/2022,102900011032350,7.75
3/6/2022,102900011032367,10.53
3/6/2022,102900051000463,8.37
3/6/2022,102900051004294,16.57
3/6/2022,102900051009336,11.16
3/6/2022,102900051010455,5.14
3/6/2022,106949711300167,1.43
3/6/2022,106971533455008,2.07
3/7/2022,102900005115748,1.62
3/7/2022,102900005115762,9.57
3/7/2022,102900005115779,7.77
3/7/2022,102900005115786,15.75
3/7/2022,102900005115823,4.82
3/7/2022,102900005115854,3.4
3/7/2022,102900005115960,1.64
3/7/2022,102900005115984,6.88
3/7/2022,102900005116219,13.05
3/7/2022,102900005116226,8.4
3/7/2022,102900005116233,11.12
3/7/2022,102900005116257,7.34
3/7/2022,102900005116509,8.46
3/7/2022,102900005116530,11.2
3/7/2022,102900005116547,4.27
3/7/2022,102900005116714,6.6
3/7/2022,102900005116790,1.8
3/7/2022,102900005116837,3.41
3/7/2022,102900005116899,4.76
3/7/2022,102900005116912,10.08
3/7/2022,102900005116943,20.07
3/7/2022,102900005118817,3.13
3/7/2022,102900005118824,11.46
3/7/2022,102900005118831,2.4
3/7/2022,102900005119098,12.75
3/7/2022,102900005119104,1.94
3/7/2022,102900005119944,8.95
3/7/2022,102900005119968,13.17
3/7/2022,102900005122654,1.47
3/7/2022,102900005125815,4.07
3/7/2022,102900011000328,14
3/7/2022,102900011001219,0.04
3/7/2022,102900011001806,4.02
3/7/2022,102900011006689,2.95
3/7/2022,102900011008164,1.82
3/7/2022,102900011008522,6.46
3/7/2022,102900011009246,7.32
3/7/2022,102900011009970,3.43
3/7/2022,102900011012994,2.68
3/7/2022,102900011013274,3.72
3/7/2022,102900011016701,7.97
3/7/2022,102900011021842,7.5
3/7/2022,102900011022764,15.68
3/7/2022,102900011023464,2.05
3/7/2022,102900011030103,1.69
3/7/2022,102900011030110,2.02
3/7/2022,102900011030134,2.2
3/7/2022,102900011030141,1.46
3/7/2022,102900011031100,8.94
3/7/2022,102900011031582,1.89
3/7/2022,102900011032022,3.59
3/7/2022,102900011032206,2.45
3/7/2022,102900011032213,2.91
3/7/2022,102900011032220,7.02
3/7/2022,102900011032237,3.53
3/7/2022,102900011032244,4.64
3/7/2022,102900011032251,4.48
3/7/2022,102900011032350,7.89
3/7/2022,102900011032367,10.53
3/7/2022,102900051000463,8.37
3/7/2022,102900051004294,16.57
3/7/2022,102900051010455,5.14
3/7/2022,106949711300167,1.46
3/7/2022,106971533455008,2.08
3/8/2022,102900005115250,13.2
3/8/2022,102900005115748,1.42
3/8/2022,102900005115762,9.04
3/8/2022,102900005115779,7.88
3/8/2022,102900005115823,4.88
3/8/2022,102900005115854,3.58
3/8/2022,102900005115908,5.01
3/8/2022,102900005115960,1.6
3/8/2022,102900005115977,7.64
3/8/2022,102900005115984,6.8
3/8/2022,102900005116219,13.04
3/8/2022,102900005116226,8.52
3/8/2022,102900005116233,11.11
3/8/2022,102900005116257,7.47
3/8/2022,102900005116509,8.46
3/8/2022,102900005116530,11.2
3/8/2022,102900005116547,4.3
3/8/2022,102900005116714,4.8
3/8/2022,102900005116790,1.8
3/8/2022,102900005116837,3.42
3/8/2022,102900005116899,4.8
3/8/2022,102900005116912,10.23
3/8/2022,102900005116943,20.14
3/8/2022,102900005118817,3.05
3/8/2022,102900005118824,11.46
3/8/2022,102900005118831,2.4
3/8/2022,102900005119098,13.34
3/8/2022,102900005119104,1.82
3/8/2022,102900005119944,8.94
3/8/2022,102900005119968,13.16
3/8/2022,102900005122654,1.51
3/8/2022,102900005125815,5.56
3/8/2022,102900011000328,14.04
3/8/2022,102900011006689,2.94
3/8/2022,102900011006948,8.46
3/8/2022,102900011008164,1.6
